"farm","year","dates","site","reps","subp","t_air","t_5cm","t_10cm","moist","cflmod","cflslope","cflpval","cflr2","cflux","nflmod","nflslope","nflpval","nflr2","nflux","finco","finno","posno"
1,2016,169,2,3,2,20.6,21.6,19.2,19.4,"lmc14",12.37723961,0.0135154055105631,0.999098713921443,122.366586168988,"lmn7",12.9390234285714,0.177530796620895,0.848459012710179,0.136731459656309,122.366586168988,NA,NA
1,2016,175,2,3,2,28.7,29.4,22.8,14.77,"lmc7",15.7728443128571,0.0050752498527192,0.999872891262945,155.936959576988,"lmn13",-15.8672174000001,0.195520584933718,0.817208222245712,-0.164168252476324,155.936959576988,NA,NA
1,2016,182,2,3,2,22,23.2,21.5,12.4,"lmc6",18.73285978,0.00139072064532678,0.999990455594935,185.20091496079,"lmn13",-0.293729671428603,0.110996131377685,0.939816103818208,-0.00323543814785913,185.20091496079,-0.00323543814785913,NA
1,2016,188,2,3,2,33.2,28.9,24.8,9.43,"lmc10",13.0702246430769,0.000522133865146034,0.999998654655906,129.217727088593,"lmn7",1.30973612857139,0.0171275608071156,0.998552708539733,0.0138185761393112,129.217727088593,0.0138185761393112,0.0138185761393112
1,2016,197,2,3,2,24.5,23.8,23.1,15.27,"lmc11",14.24999712,0.0141083330533692,0.99901791278361,140.881453008593,"lmn6",8.39957626999997,0.0172605485129131,0.99853015169652,0.095771913161197,140.881453008593,0.095771913161197,0.095771913161197
1,2016,205,2,3,2,24.4,22.4,22.9,11.37,"lmc6",12.20795137,0.012773502799252,0.999194934003984,120.692931569086,"lmn12",8.6404663742857,0.228325719117231,0.753579117005055,0.096113761756695,120.692931569086,NA,NA
1,2016,210,2,3,2,28,25.2,22.9,7.37,"lmc7",4.89721299714286,0.0202794770628651,0.997971213481241,48.4159033100247,"lmn10",-1.13102951692309,0.0799926660109917,0.968588890787504,-0.0120839766800347,48.4159033100247,-0.0120839766800347,NA
1,2016,216,2,3,2,20.5,21.7,21.1,24.43,"lmc8",16.4101907615385,0.00202201582979397,0.9999798238921,162.23803409679,"lmn12",1.30311904142856,0.0979961095610787,0.952983045195936,0.0148742697704772,162.23803409679,0.0148742697704772,0.0148742697704772
1,2016,226,2,3,2,25.9,25.9,25.3,25.2,"lmc6",22.5521186,0.0151951537857452,0.998860806562341,222.959710800988,"lmn13",0.63778219285714,0.106038343807386,0.94502369118721,0.00718870688193512,222.959710800988,0.00718870688193512,0.00718870688193512
1,2016,233,2,3,2,19.9,21.3,22.2,23.63,"lmc12",13.7852206271429,0.00199315104113513,0.999980395816798,136.28647750884,"lmn10",-0.552908486923085,0.0701249012818481,0.97583108981311,-0.00596762376723958,136.28647750884,-0.00596762376723958,NA
1,2016,239,2,3,2,27.3,25.5,23.7,21,"lmc8",17.2502462984615,0.0209192048829769,0.997841242901404,170.543175750716,"lmn12",2.91009742999999,0.0267965118583573,0.996458642418143,0.0326887277101996,170.543175750716,0.0326887277101996,0.0326887277101996
1,2016,246,2,3,2,20.9,18.9,19.3,15.83,"lmc12",10.4779359342857,0.0116477145450089,0.999330573768128,103.589272792296,"lmn12",6.11252464857142,0.000240230624119273,0.999999715208864,0.0684540322907094,103.589272792296,0.0684540322907094,0.0684540322907094
1,2016,253,2,3,2,26.2,26.1,23.5,14.6,"lmc7",23.4053512857143,0.0165111668208685,0.998654982605975,231.395127279012,"lmn14",3.26003466999998,0.0164178946218408,0.998670132431914,0.033165536026242,231.395127279012,0.033165536026242,0.033165536026242
1,2016,258,2,3,2,25,23.1,21.8,11.37,"lmc7",11.1489354528571,0.00617988387000941,0.999811541063379,110.223055687012,"lmn12",-0.823082235714288,0.203781390077043,0.801977426974586,-0.00873748430292594,110.223055687012,NA,NA
1,2016,266,2,3,2,21.6,21.1,19.3,20.37,"lmc8",17.7375324669231,0.00548670189085812,0.999851446897835,175.360691352,"lmn10",0.520998879999996,0.0134020498424601,0.999113766731449,0.00545723053849102,175.360691352,0.00545723053849102,0.00545723053849102
1,2016,274,2,3,2,12.7,14.3,14.5,20.7,"lmc14",7.68750834999999,0.0134502772969985,0.999107377961722,76.0019344034567,"lmn9",4.49875267142857,0.00586590237415032,0.999830204130746,0.0486886862895337,76.0019344034567,0.0486886862895337,0.0486886862895337
1,2016,281,2,3,2,15.4,13,13.4,23.3,"lmc8",10.3277048030769,0.00594533762669446,0.999825574422665,102.104024769185,"lmn10",2.24350803923076,0.0576043904208192,0.983669655915282,0.0252612106218672,102.104024769185,0.0252612106218672,0.0252612106218672
1,2016,288,2,3,2,14.3,14,12.8,22.67,"lmc14",9.57820309,0.0109838582883724,0.999404699156564,94.6941362280494,"lmn8",-0.143109556923086,0.010997981364828,0.999403167445695,-0.00174501613681327,94.6941362280494,-0.00174501613681327,NA
1,2016,293,2,3,2,21.7,14.6,14.2,21.33,"lmc11",9.81143491,0.0107553062462207,0.99942921310621,96.9999639003456,"lmn11",2.21222418999998,0.0442636696794621,0.990346948321066,0.0244554755664146,96.9999639003456,0.0244554755664146,0.0244554755664146
1,2016,301,2,3,2,-0.3,4.8,6.6,26.3,"lmc2",4.22017224,0.269345869381108,0.662851955064187,41.7223941949629,"lmn6",0.556977589999995,0.0531082070191741,0.986113738517294,0.00654656930555191,NA,0.00654656930555191,0.00654656930555191
1,2017,152,2,3,2,20.8,18.6,16.4,32.63,"lmc7",11.8118426614286,0.0116997575707988,0.999324578966796,116.776834608296,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,1.78247597210154e-19,116.776834608296,NA,NA
1,2017,159,2,3,2,28,25.4,21,31.03,"lmc7",22.3914277365714,0.00331419201091417,0.999945797270305,221.371053474647,"lmn14",4.42140070999997,0.139471657713082,0.90553252961846,0.0473617268492916,221.371053474647,0.0473617268492916,0.0473617268492916
1,2017,164,2,3,2,30.2,29.8,25.8,26.27,"lmc11",16.42763928,0.0238073316621455,0.997204311811289,162.41053747437,"lmn10",0.784366593846148,0.00969406622297046,0.999536288200845,0.00841169350095804,162.41053747437,0.00841169350095804,0.00841169350095804
1,2017,173,2,3,2,24.5,28.9,23.8,29.57,"lmc7",19.6411488314286,0.000231300131401693,0.999999735989324,194.180641780346,"lmn5",3.76526528999996,0.172707045005645,0.856381844167109,0.0387631624973875,194.180641780346,NA,NA
1,2017,178,2,3,2,18.6,20.6,20.6,26.7,"lmc9",12.1799914021428,0.0531361782010643,0.986099141345928,120.416507590568,"lmn10",1.44789679076922,0.0402164757132023,0.992029235452399,0.0152074447984449,120.416507590568,0.0152074447984449,0.0152074447984449
1,2017,187,2,3,2,28.4,22,21.3,23.53,"lmc1",1.98602732259782e-17,0.181690113816209,0.372549019607843,1.96346997523004e-16,"lmn8",2.28955663384615,0.115125002877928,0.935305146259082,0.0218636577952296,NA,0.0218636577952296,0.0218636577952296
1,2017,192,2,3,2,24.6,24.2,22.8,25.7,"lmc11",13.16393443,0.0126600143862568,0.999209174075135,130.144181377086,"lmn3",6.13035405771429,0.0219722580643027,0.934807395993758,0.0605408584893121,130.144181377086,0.0605408584893121,0.0605408584893121
1,2017,201,2,3,2,30.9,29.8,26.9,22.17,"lmc9",37.57456921,3.74285814615648e-05,0.999999993086842,371.477963251457,"lmn13",-2.99164303857143,0.0692763101209219,0.976410196391015,-0.0313069397990874,371.477963251457,-0.0313069397990874,NA
1,2017,207,2,3,2,22.9,23.1,20.2,28.13,"lmc7",25.2664634285714,0.0258548162751801,0.996703038502955,249.794863130864,"lmn5",4.94123085999998,0.00450977241365659,0.999899637438628,0.0542272633996332,249.794863130864,0.0542272633996332,0.0542272633996332
1,2017,213,2,3,2,30.4,28.8,25.1,23.93,"lmc10",20.2682978969231,0.00133962016799057,0.999991144104909,200.38090068958,"lmn14",-2.71980392000003,0.188907020487027,0.8290057184105,-0.0261960087434879,200.38090068958,NA,NA
1,2017,221,2,3,2,23.9,22.2,20.3,32.93,"lmc11",18.96024043,0.00774856088821335,0.999703728140114,187.44889551042,"lmn6",4.13035244999998,0.0222034075134096,0.997568171693373,0.0426951490324409,187.44889551042,0.0426951490324409,0.0426951490324409
1,2017,229,2,3,2,26,23.9,22.1,24.63,"lmc11",10.15818952,0.0624112960457523,0.980839608469595,100.428125526123,"lmn12",2.4259511142857,0.0637343873374808,0.980021358579709,0.0255305957500615,100.428125526123,0.0255305957500615,0.0255305957500615
1,2017,235,2,3,2,21.2,24,22.9,33.37,"lmc14",20.20007656,0.040452483898916,0.991935535272156,199.706435916642,"lmn10",4.70226635461538,0.142801344922399,0.901044911441345,0.0549539344219955,199.706435916642,0.0549539344219955,0.0549539344219955
1,2017,250,2,3,2,19.8,22.1,19.9,35.67,"lmc6",21.64312981,0.0913040865529632,0.95914262868446,213.973066072197,"lmn14",4.07515591999996,0.0278433620647456,0.996176719454559,0.0475023322205788,213.973066072197,0.0475023322205788,0.0475023322205788
1,2017,256,2,3,2,16.7,15.9,16,29.5,"lmc8",13.9092106415385,0.0111709551693326,0.999384248054147,137.512294836346,"lmn7",3.07986024142856,0.0525354257315224,0.986410978184997,0.0353032974353093,137.512294836346,0.0353032974353093,0.0353032974353093
1,2017,264,2,3,2,23.8,24.1,21.6,25.23,"lmc5",11.8938871457143,0.0273702341672547,0.996305470186323,117.58796081837,"lmn6",-1.27034771000003,0.0988971927099883,0.952121417676453,-0.0146353642556974,117.58796081837,-0.0146353642556974,NA
1,2017,279,2,3,2,15,15.2,15.5,21.67,"lmc11",20.33545026,0.0269748153282167,0.996411385675155,201.04479713837,NA,NA,NA,0.818056359465623,NA,201.04479713837,NA,NA
1,2017,286,2,3,2,21.3,16.6,14.9,28.43,"lmc7",9.89229402,0.0284130410656298,0.996018774230641,97.7993710026667,"lmn12",1.76604586857141,0.0861952964835197,0.963559741331445,0.0197888070635313,97.7993710026667,0.0197888070635313,0.0197888070635313
1,2016,141,2,3,3,23.1,19.7,15.9,23.57,"lmc8",29.9772667869231,0.00184371761136364,0.999983225200277,296.367842505778,"lmn10",-3.8095905846154,0.228377479865506,0.753472213404823,-0.037407598491592,296.367842505778,NA,NA
1,2016,147,2,3,3,27.3,19.3,16.5,23.8,"lmc13",52.8341250385714,0.0483472029867336,0.988487295012659,522.34033741837,"lmn8",-1.32131330000003,0.202328931614938,0.804694815900081,-0.0129314845585422,522.34033741837,NA,NA
1,2016,155,2,3,3,21.9,18.3,17.7,21.43,"lmc13",22.4424074542857,0.0131406577273709,0.999147994738402,221.875060362864,"lmn13",-3.19310854285718,0.0170130341425079,0.998571994410702,-0.0312545426869389,221.875060362864,-0.0312545426869389,NA
1,2016,161,2,3,3,18.6,21.1,18.4,27.67,"lmc7",14.19525658,0.00224964374355966,0.999975025578436,140.340265052642,"lmn14",6.15936149999994,0.0800300360722126,0.968559690164268,0.0704971664066469,140.340265052642,0.0704971664066469,0.0704971664066469
1,2016,169,2,3,3,20.6,21.1,18.6,21.67,"lmc13",12.5758762242857,0.00454896445561039,0.999897885492975,124.330391116148,"lmn7",-1.25800742857146,0.11026361357397,0.940599914943433,-0.0138241461940133,124.330391116148,-0.0138241461940133,NA
1,2016,175,2,3,3,28.7,28.8,21.9,17.4,"lmc11",25.81347944,0.0072104666601849,0.999743446511084,255.202893031506,"lmn8",0.607643484615369,0.0888549986842755,0.961291037383663,0.00665026644110507,255.202893031506,0.00665026644110507,0.00665026644110507
1,2016,182,2,3,3,22,21,20.3,14.37,"lmc12",14.5796564228571,0.0211703277036896,0.997789121799658,144.140603252148,"lmn13",3.76632541428567,0.33112750627109,0.50598933803244,0.0407898030785025,144.140603252148,NA,NA
1,2016,188,2,3,3,33.2,29.2,23.4,11.6,"lmc12",12.3263850357143,0.0197917246313568,0.998067599647488,121.863816501235,"lmn11",-18.8141431,0.111321349763998,0.939466516933591,-0.208426641377885,121.863816501235,-0.208426641377885,NA
1,2016,197,2,3,3,24.5,23.1,22.6,15.3,"lmc13",19.8608394942857,0.00438580937041808,0.999905078983322,196.352595889185,"lmn11",8.80670161999996,0.0115846177613398,0.999337806017322,0.10109704183381,196.352595889185,0.10109704183381,0.10109704183381
1,2016,205,2,3,3,24.4,21.3,21.7,10.43,"lmc7",10.2322226571429,0.00759006616728796,0.999715723934553,101.160048195556,"lmn12",0.522056871428553,0.0251617231696082,0.996877342484928,0.00616070558748613,101.160048195556,0.00616070558748613,0.00616070558748613
1,2016,210,2,3,3,28,22.6,22,8.83,"lmc9",7.3638255442857,0.00575486391685921,0.999836571408799,72.8018703193085,"lmn9",9.60090538999999,0.242856785732595,0.722795639157666,0.105989087194804,72.8018703193085,NA,NA
1,2016,216,2,3,3,20.5,21.3,20.7,24.83,"lmc11",9.26973402,0.0002562537488169,0.999999675951376,91.6444815211852,"lmn9",3.97300629714283,0.0312974114600665,0.995170116225503,0.0431343913420266,91.6444815211852,0.0431343913420266,0.0431343913420266
1,2016,226,2,3,3,25.9,25,24.5,24.7,"lmc12",15.0258811757143,0.0241876596819022,0.997114318033023,148.552168463111,"lmn13",3.13565142428571,0.0853568490796242,0.964260991054563,0.0353652310950877,148.552168463111,0.0353652310950877,0.0353652310950877
1,2016,233,2,3,3,19.9,20.2,21.1,20.53,"lmc11",14.31980435,0.0390004597008939,0.992503374242592,141.571596586173,"lmn9",-0.913069638571457,0.122141481582318,0.927278845274256,-0.00998568507469097,141.571596586173,-0.00998568507469097,NA
1,2016,239,2,3,3,27.3,25,23,23.87,"lmc14",13.63077213,0.00898703715840611,0.999601458111021,134.759534835852,"lmn13",1.6865162485714,0.0545433952206243,0.985354939030588,0.018991532495548,134.759534835852,0.018991532495548,0.018991532495548
1,2016,246,2,3,3,20.9,17.6,18.3,20.43,"lmc6",11.6564428,0.012559467947691,0.999221684124131,115.240486348642,"lmn12",7.71172753428571,0.0122408991886461,0.999260662269648,0.0847672055112761,115.240486348642,0.0847672055112761,0.0847672055112761
1,2016,253,2,3,3,26.2,23.3,21.7,14.57,"lmc8",28.3634149753846,0.00503214563055207,0.999875041124906,280.41262607763,"lmn8",2.00011547230769,0.0112161112832815,0.999379260426941,0.0209368946026105,280.41262607763,0.0209368946026105,0.0209368946026105
1,2016,258,2,3,3,25,22.1,20.9,12.13,"lmc9",13.8238311571428,0.000990646224291372,0.999995157088013,136.668197415308,"lmn13",1.02286367714285,0.0440359456767433,0.990445859182053,0.0111462954737688,136.668197415308,0.0111462954737688,0.0111462954737688
1,2016,266,2,3,3,21.6,18.9,17.9,22.5,"lmc8",19.1030059942308,0.00239174172519405,0.999971770949763,188.860335804691,"lmn3",0.427642411428574,0.00412168922380985,0.987660414811657,0.00427534056989274,188.860335804691,0.00427534056989274,0.00427534056989274
1,2016,274,2,3,3,12.7,14,14.2,21.33,"lmc11",14.65297032,0.0164398162867949,0.998666579492886,144.865415213037,"lmn14",2.07128581999998,0.0138677138181333,0.999051121083269,0.0235423300473404,144.865415213037,0.0235423300473404,0.0235423300473404
1,2016,281,2,3,3,15.4,12.1,12.7,24.83,"lmc13",6.76392034428571,0.00330913135459043,0.999945962673814,66.8709557000493,"lmn8",2.14362009153846,0.00792553880729982,0.99969004053223,0.0225928894803565,66.8709557000493,0.0225928894803565,0.0225928894803565
1,2016,288,2,3,3,14.3,13.2,12,22.77,"lmc8",9.81599853461539,0.00703365148000273,0.99975587414988,97.0450818088889,"lmn7",-0.948298791428582,0.190324451490023,0.826507216272314,-0.0108638179615511,97.0450818088889,NA,NA
1,2016,293,2,3,3,21.7,14.4,14,24.97,"lmc7",5.38038448428571,0.0313097382747434,0.995166313943827,53.192739444642,"lmn10",-1.74596162230771,0.129291981527851,0.918635732934042,-0.0187666675517064,53.192739444642,-0.0187666675517064,NA
1,2016,301,2,3,3,-0.3,4.2,5.9,28.6,"lmc10",2.70658497384615,0.00493650462213673,0.999879745831086,26.7584351488395,"lmn10",1.35612854999999,0.08446552140061,0.964999131445096,0.0156161996748952,26.7584351488395,0.0156161996748952,0.0156161996748952
1,2017,152,2,3,3,20.8,17.3,15.4,31.93,"lmc8",17.4534488853846,0.00721746907848177,0.999742947988518,172.552121819951,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.1993796600871e-19,172.552121819951,NA,NA
1,2017,159,2,3,3,28,22.8,19.5,33.2,"lmc6",43.229026354,0.0973154784145632,0.953628811148413,427.380300052879,"lmn6",2.58858359999998,0.0785217118390394,0.969727672008554,0.0296049656168307,427.380300052879,0.0296049656168307,0.0296049656168307
1,2017,164,2,3,3,30.2,27.9,24.6,27.8,"lmc5",33.54754483,0.12772923516531,0.920564429680956,331.665109874864,"lmn8",1.19669442153846,0.258790657546549,0.6873117011072,0.0129991684554909,331.665109874864,NA,NA
1,2017,173,2,3,3,24.5,26.1,22.9,31.67,"lmc7",38.8882009471429,0.0752645834624257,0.972175541578125,384.465078005827,"lmn8",1.54345491692306,0.0346820114888098,0.994070082979648,0.0168257411518213,384.465078005827,0.0168257411518213,0.0168257411518213
1,2017,178,2,3,3,18.6,20.2,20.3,27.97,"lmc11",18.358982889,0.0286458490492749,0.995953309209283,181.504611080385,"lmn11",3.29103313999998,0.0115503866005649,0.999341713214849,0.0359393165959572,181.504611080385,0.0359393165959572,0.0359393165959572
1,2017,187,2,3,3,28.4,21.9,21,27.77,"lmc1",1.98602732259782e-17,0.181690113816209,0.372549019607843,1.96346997523004e-16,"lmn9",5.80051438571427,0.0476449486831884,0.988818695293977,0.0580150399517331,NA,0.0580150399517331,0.0580150399517331
1,2017,192,2,3,3,24.6,23.5,22.2,26,"lmc10",9.63085031,0.00162854919814511,0.999986912081905,95.2146287438024,"lmn6",7.32970870999997,0.0340404437953221,0.994287236578574,0.0697501853697727,95.2146287438024,0.0697501853697727,0.0697501853697727
1,2017,201,2,3,3,30.9,27,24.6,22,"lmc9",39.4335337557143,0.0453331511056123,0.989875644734513,389.856467056494,"lmn7",2.24042602857142,0.0213653854704791,0.997748208592103,0.0236157254371143,389.856467056494,0.0236157254371143,0.0236157254371143
1,2017,207,2,3,3,22.9,20.2,18.7,30.8,"lmc10",26.6723448876923,0.000302483449237317,0.999999548484202,263.693997358815,"lmn10",3.48910575923076,0.00341679072694454,0.999942389407841,0.038043639338996,263.693997358815,0.038043639338996,0.038043639338996
1,2017,213,2,3,3,30.4,26.3,23.1,23.23,"lmc11",20.9978759,0.0364400165794563,0.993454353878548,207.593815070617,"lmn11",3.99936863999996,0.0381525655740957,0.99282540738957,0.0420044812546626,207.593815070617,0.0420044812546626,0.0420044812546626
1,2017,221,2,3,3,23.9,21.8,19.8,35.73,"lmc10",14.0980083992308,0.095210957208381,0.955597932147482,139.378828717333,"lmn7",5.70166319857141,0.00124750558343456,0.999992320124318,0.0628050795782743,139.378828717333,0.0628050795782743,0.0628050795782743
1,2017,229,2,3,3,26,23.5,21.5,26.1,"lmc7",16.4489279985714,0.0186157488067677,0.998290350897409,162.621006682173,"lmn8",4.2977601153846,0.0123779883255787,0.999244011551793,0.0437217783604424,162.621006682173,0.0437217783604424,0.0437217783604424
1,2017,235,2,3,3,21.2,23.8,22.5,36.6,"lmc12",26.0680466342857,0.00169345492738951,0.999985848058995,257.71965116958,"lmn14",8.70000448999997,0.00343126494553961,0.999941900278423,0.0928033561235454,257.71965116958,0.0928033561235454,0.0928033561235454
1,2017,250,2,3,3,19.8,20.5,18.9,36.17,"lmc6",25.27544729,0.00551995273808432,0.999849640945982,249.883681355951,"lmn10",5.32159545153845,0.0308054040623588,0.995320660279533,0.0629084450143169,249.883681355951,0.0629084450143169,0.0629084450143169
1,2017,256,2,3,3,16.7,14.7,15.1,32.97,"lmc10",13.8694887761538,0.00501677156173957,0.999875803484382,137.119587801778,"lmn3",-12.9676686692308,0.168497126976544,0.863135820065365,-0.150521582392176,137.119587801778,NA,NA
1,2017,264,2,3,3,23.8,23.3,20.9,26.9,"lmc3",-4.30168961384616,0.34375056093308,0.471395182683112,-42.5283091699754,"lmn13",2.21096453714285,0.0837117714706203,0.965617434136194,0.025565741806887,NA,0.025565741806887,0.025565741806887
1,2017,279,2,3,3,15,14.9,15,27.03,"lmc12",9.01506670714284,0.0192071969032415,0.998180022794824,89.1267335688888,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.15685470734942e-19,89.1267335688888,NA,NA
1,2017,286,2,3,3,21.3,16,14.2,32.2,"lmc9",9.06764044999998,0.00529806782342062,0.999861485655623,89.6464996587653,"lmn14",1.56991008999999,0.00343503604404036,0.999941772501613,0.0173448908960532,89.6464996587653,0.0173448908960532,0.0173448908960532
1,2016,141,2,4,1,21.7,17.1,14.7,27.23,"lmc8",38.1150788307692,0.00335270477924694,0.999944530230437,376.821668242963,"lmn13",1.56773989999999,0.16794292741392,0.864013702349965,0.0161702940347486,376.821668242963,NA,NA
1,2016,147,2,4,1,27.9,16.6,15.5,23.43,"lmc7",40.2525799214286,0.0322387704782911,0.994875453781719,397.953901247901,"lmn7",-3.62965047142861,0.0585670530436817,0.983120835704908,-0.0395260900205317,397.953901247901,-0.0395260900205317,NA
1,2016,155,2,4,1,22.1,20.2,18.5,14.9,"lmc13",34.2832404342857,0.00751645127496491,0.99972121123865,338.938505429333,"lmn12",-5.6304099428572,0.00974924033045311,0.999530995130446,-0.0595165475720221,338.938505429333,-0.0595165475720221,NA
1,2016,161,2,4,1,18.1,19.9,17.8,25.83,"lmc6",8.78764053999999,0.00250767578994405,0.999968967963473,86.878303017679,"lmn13",3.5291202285714,0.0970104878891315,0.953916764132106,0.039368432971865,86.878303017679,0.039368432971865,0.039368432971865
1,2016,169,2,4,1,21.5,28.8,22.9,22.5,"lmc7",14.5319381714286,0.000810053899075105,0.99999676184712,143.668840588642,"lmn13",0.437983914285672,0.14804739852847,0.893774646901096,0.0046298004010212,143.668840588642,NA,NA
1,2016,175,2,4,1,20,16.9,17.4,13.27,"lmc8",8.01677290538462,0.0104608661605426,0.999460034573624,79.2571820078025,"lmn12",2.87462671428565,0.0188579957616123,0.998245579120689,0.0300689613430172,79.2571820078025,0.0300689613430172,0.0300689613430172
1,2016,182,2,4,1,23,19.7,20.3,13.47,"lmc7",13.5632379957143,0.00037589152783574,0.999999302739964,134.091864036642,"lmn6",130.9729728,0.0531569915169519,0.986088274670891,1.40716751786145,134.091864036642,1.40716751786145,1.40716751786145
1,2016,188,2,4,1,29,21.2,20.3,9.87,"lmc12",10.0686320528571,0.00456289493104736,0.999897259127417,99.5427228139259,"lmn6",-10.2138144,0.00244645587615698,0.999970464631993,-0.109260387437232,99.5427228139259,-0.109260387437232,NA
1,2016,197,2,4,1,24.3,22,21.8,11.9,"lmc11",13.85644184,0.0183527527773889,0.998338302890964,136.990600314469,"lmn9",1.90600597857141,0.0689056468568415,0.97666097187238,0.0209264967375301,136.990600314469,0.0209264967375301,0.0209264967375301
1,2016,203,2,4,1,24.1,20.1,19.4,9.7,"lmc11",13.25768807,0.0123948114009078,0.999241955468888,131.071069215506,"lmn10",0.491834783846147,0.00521868095380476,0.999865605493937,0.0050667481856425,131.071069215506,0.0050667481856425,0.0050667481856425
1,2016,210,2,4,1,29.9,26.3,23.6,8.1,"lmc8",6.93046490538461,0.0191187176520299,0.998196746840549,68.5174851386666,"lmn14",-1.94073549000004,0.02182625436322,0.997650053332879,-0.0217877170422088,68.5174851386666,-0.0217877170422088,NA
1,2016,216,2,4,1,23.3,25.4,22.3,22.57,"lmc9",18.7937928685714,4.90003261247499e-05,0.999999988151382,185.803325051259,"lmn10",0.269248631538458,0.0125444253165729,0.999223547163691,0.00285746115329402,185.803325051259,0.00285746115329402,0.00285746115329402
1,2016,226,2,4,1,27.5,25.7,24.7,27.43,"lmc9",19.3315803742857,0.018260801350145,0.998354907576951,191.120118070716,"lmn14",2.48890761999995,0.0396934072870755,0.992234960730515,0.0270354631475325,191.120118070716,0.0270354631475325,0.0270354631475325
1,2016,229,2,4,1,20.6,22.6,23,27.63,"lmc6",12.56005943,0.00139036572124438,0.999990460465937,124.174019648691,"lmn13",1.15241502285711,0.0852202546424937,0.964374600505889,0.0129766891389861,124.174019648691,0.0129766891389861,0.0129766891389861
1,2016,239,2,4,1,27.1,24.1,22.5,27.83,"lmc10",17.9612735415385,0.00915746719034946,0.999586199950504,177.572689531654,"lmn11",0.93878566999996,0.0725741494008305,0.974120760763068,0.00944979919214336,177.572689531654,0.00944979919214336,0.00944979919214336
1,2016,246,2,4,1,22.8,22.6,20.5,19.93,"lmc11",18.50635916,0.0104514005148686,0.99946101123271,182.961634757136,"lmn14",2.83634997,0.122131261343733,0.92729086504814,0.0296292645014688,182.961634757136,0.0296292645014688,0.0296292645014688
1,2016,253,2,4,1,27.3,23.4,21.7,19.37,"lmc7",23.7911408128571,0.00676771749508419,0.999773984703483,235.209204480691,"lmn10",0.696791243846148,0.00467880460726289,0.999891973141144,0.00704329144381141,235.209204480691,0.00704329144381141,0.00704329144381141
1,2016,258,2,4,1,25,20.9,19.3,17.4,"lmc7",14.27469668,0.000857625153374315,0.999996370352022,141.125643226469,"lmn10",2.61753992076923,0.026302865559555,0.996587845044874,0.0289475183170097,141.125643226469,0.0289475183170097,0.0289475183170097
1,2016,266,2,4,1,16,16.5,17.4,21.6,"lmc11",12.9953736,0.00456293962243709,0.999897257114845,128.477718257778,"lmn14",1.40288910999998,0.0729621427823871,0.973844527536138,0.0149894124371033,128.477718257778,0.0149894124371033,0.0149894124371033
1,2016,274,2,4,1,15.1,13.8,14,26.7,"lmc8",10.3949106584615,0.0100153844180723,0.999505041066886,102.768450065383,"lmn13",2.67806322285713,0.0234501921521317,0.997287522603979,0.0293275644513499,102.768450065383,0.0293275644513499,0.0293275644513499
1,2016,281,2,4,1,10,12,13,25.3,"lmc7",4.87631858285714,0.0479331177494118,0.988683287831784,48.2093323599012,"lmn10",1.69674834923077,0.00123293680866881,0.999992498452846,0.01870201883363,48.2093323599012,0.01870201883363,0.01870201883363
1,2016,288,2,4,1,10.6,10.9,11.3,21.23,"lmc14",7.08109256999999,0.000498894768128165,0.999998771747774,70.0066534574814,"lmn14",-0.586146470000025,0.0689778370308525,0.976612234814261,-0.00662909772207533,70.0066534574814,-0.00662909772207533,NA
1,2016,293,2,4,1,19.8,14.5,14.4,25.2,"lmc8",9.26434300923077,0.00639947156350146,0.999797910686475,91.5911837258272,"lmn10",1.24873883999999,0.219174764835089,0.772163206795048,0.0137150351371249,91.5911837258272,NA,NA
1,2016,304,2,4,1,15,9.9,8.5,32.93,"lmc10",7.51343526230769,0.00610866200963769,0.999815859798693,74.2809747908148,"lmn13",-0.73049833285715,0.0311823311662637,0.995205541443139,-0.00781626100414484,74.2809747908148,-0.00781626100414484,NA
1,2017,145,2,4,1,13.2,13.6,13.4,38.1,"lmc12",6.52017474428572,0.0357270430111643,0.993707721757119,64.4611843854815,"lmn8",-53.5459489161539,0.0452550727017744,0.989910430841325,-0.542393063752769,64.4611843854815,-0.542393063752769,NA
1,2017,152,2,4,1,18.9,16.3,15.1,39.07,"lmc13",13.8228698471429,0.0245697399476946,0.997022476270682,136.658693501136,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.20655191629041e-19,136.658693501136,NA,NA
1,2017,159,2,4,1,21.8,17.1,15.8,37.73,"lmc6",10.52411381,0.0257590653597637,0.996727399963406,104.045806654914,"lmn12",6.70412592714285,0.0169978341276749,0.998574544320816,0.0775694935852149,104.045806654914,0.0775694935852149,0.0775694935852149
1,2017,164,2,4,1,28.4,26.6,23.2,32.4,"lmc7",33.1665935284286,0.0861566877339877,0.963592179289387,327.898865402045,"lmn8",2.36693521230768,0.0266042583173724,0.996509246109553,0.0263751550771397,327.898865402045,0.0263751550771397,0.0263751550771397
1,2017,173,2,4,1,32.2,21.6,19.9,36.73,"lmc6",-3.03671435000003,0.0584613849489966,0.983181517200526,-30.0222327343213,"lmn9",1.45107824285713,0.00835720659461506,0.999655358891265,0.015778875060887,NA,0.015778875060887,0.015778875060887
